Invoice ID,Branch,City,Customer type,Gender,Product line,Unit price,Quantity,Tax 5%,Total,Date,Time,Payment,COGS,Gross margin percentage,Gross income,Rating,Customer Age,Discount,Membership duration,Loyalty points,Feedback,Product
614-92-3762,C,Naypyitaw,Member,FEMALE,Sports and travel,81.69,7,15.48,216.75,2021-01-04,10:37,cash,812.56,4.76,31.73,9.9,,0.0,,2,very good,Backpack
706-84-3526,B,Yangon,Member,male,Sports and travel,63.33,5,48.18,906.48,2021-01-02,17:48,Ewallet,291.49,4.76,4.36,7.6,38.0,0.0,50.0,82,very good,Sneakers
275-94-6531,A,Naypyitaw,Normal,Male,Health and beauty,31.72,7,38.43,411.03,2021-03-02,9:50,Cash,283.74,4.76,5.39,7.2,53.0,0.0,,37,Good,Shampoo
962-82-1674,B,Naypyitaw,Member,FEMALE,Electronic accessories,79.67,3,22.91,530.31,2021-01-07,16:17,CASH,907.32,4.76,2.44,8.2,40.0,0.0,,16,good,Power Bank
945-13-2330,A,Yangon,Member,Male,Health and beauty,75.39,3,21.82,645.85,2021-01-02,15:50,Ewallet,208.06,4.76,45.32,5.7,41.0,0.0,,37,very good,Face Wash
146-92-5336,C,Yangon,Member,Female,Health and beauty,98.83,2,47.86,735.12,2021-01-03,17:41,CASH,589.6,4.76,47.38,4.6,,0.0,27.0,60,Poor,Toothpaste
766-36-7825,B,Mandalay,Normal,male,Fashion accessories,19.94,4,18.03,,2021-01-08,11:12,cash,493.74,4.76,36.05,9.5,52.0,0.0,,74,EXCELLENT,Scarf
732-91-1496,C,Naypyitaw,Member,FEMALE,Food and beverages,15.4,7,7.27,851.25,2021-01-08,14:19,Ewallet,308.09,4.76,1.56,6.3,,0.0,,53,Poor,Coffee
609-90-9938,A,Naypyitaw,Member,Male,Food and beverages,43.57,2,42.17,323.42,2021-01-05,15:55,Credit card,408.08,4.76,37.04,,44.0,0.0,33.0,6,EXCELLENT,Juice
396-92-5949,A,Yangon,Normal,Male,Health and beauty,66.43,9,30.45,569.77,2021-04-02,18:20,Ewallet,253.13,4.76,22.33,7.3,,0.0,42.0,80,Good,Soap
594-41-7653,B,Mandalay,Member,Female,Sports and travel,41.9,4,2.42,155.8,2021-01-06,19:50,Credit card,801.78,4.76,16.93,6.1,62.0,0.0,17.0,3,Good,Backpack
404-68-2195,B,Naypyitaw,Member,FEMALE,Health and beauty,14.3,10,11.54,542.14,2021-01-02,10:02,CASH,507.47,4.76,47.83,5.4,,0.0,28.0,92,Excellent,Soap
805-17-3589,B,Mandalay,Normal,Male,Home and lifestyle,68.59,3,21.04,,2021-06-02,9:12,Credit card,609.52,4.76,38.82,4.7,51.0,0.0,22.0,6,very good,Lamp
550-63-8933,C,Naypyitaw,Member,male,Health and beauty,21.23,3,16.84,737.88,2021-03-02,20:49,Ewallet,219.76,4.76,36.8,4.2,18.0,0.0,49.0,72,EXCELLENT,Shampoo
575-36-6573,A,Naypyitaw,Member,Male,Health and beauty,36.82,5,21.15,86.51,2021-01-06,9:29,Ewallet,704.43,4.76,48.7,8.8,,0.0,,36,Excellent,Soap
721-28-6121,B,Yangon,Normal,male,Home and lifestyle,76.32,3,21.83,700.1,2021-01-07,15:58,Ewallet,523.52,4.76,13.67,5.0,42.0,0.0,,1,Excellent,Chair
982-50-6658,C,Naypyitaw,Normal,Male,Fashion accessories,50.78,10,3.68,,2021-01-07,11:00,Ewallet,520.56,4.76,19.71,,44.0,0.0,23.0,76,Excellent,Watch
508-26-7070,C,Yangon,Member,FEMALE,Health and beauty,98.47,1,11.73,,2021-07-02,14:52,Ewallet,947.46,4.76,3.25,9.4,,0.0,19.0,8,very good,Toothpaste
627-81-2739,C,Naypyitaw,Member,FEMALE,Health and beauty,82.48,9,3.24,418.15,2021-01-06,13:21,cash,299.53,4.76,43.89,6.9,46.0,0.18,,53,Excellent,Toothpaste
426-40-8642,A,Yangon,Normal,FEMALE,Health and beauty,99.01,4,11.84,864.15,2021-01-02,20:37,Ewallet,567.54,4.76,33.1,6.2,41.0,0.0,40.0,89,EXCELLENT,Toothpaste
225-44-8366,B,Naypyitaw,Normal,male,Food and beverages,60.9,7,27.26,83.44,2021-01-07,15:28,CASH,55.72,4.76,44.8,6.9,,0.0,14.0,45,good,Biscuits
353-28-2586,B,Yangon,Member,FEMALE,Electronic accessories,90.49,9,6.41,68.8,2021-09-02,10:21,Ewallet,296.81,4.76,48.95,8.7,43.0,7.32,34.0,61,very good,Charger
151-47-7293,C,Yangon,Member,male,Food and beverages,66.5,1,30.93,502.61,2021-02-02,9:57,CASH,39.09,4.76,21.53,8.1,27.0,0.0,42.0,29,Excellent,Coffee
984-88-7850,B,Naypyitaw,Member,male,Electronic accessories,58.0,5,27.45,416.75,2021-05-02,20:02,CASH,586.53,4.76,11.72,4.8,,0.0,6.0,61,Excellent,Mouse
354-30-6364,A,Yangon,Member,male,Electronic accessories,63.6,6,2.03,417.43,2021-01-09,15:27,CASH,639.85,4.76,32.07,5.2,32.0,22.34,55.0,53,Poor,Keyboard
691-50-4110,B,Mandalay,Member,Female,Fashion accessories,41.53,4,39.24,275.79,2021-09-02,19:24,Ewallet,503.59,4.76,19.76,4.4,,0.0,,16,EXCELLENT,Handbag
881-30-9163,C,Mandalay,Normal,Male,Home and lifestyle,35.61,1,18.28,287.54,2021-01-01,15:17,Cash,392.94,4.76,48.35,4.4,,0.0,,36,Excellent,Lamp
627-69-9171,A,Mandalay,Normal,male,Health and beauty,80.63,1,4.11,654.86,2021-01-08,10:04,Credit card,39.12,4.76,6.25,6.0,26.0,0.0,,21,Good,Soap
415-73-1379,B,Yangon,Normal,male,Health and beauty,74.34,6,,903.65,2021-09-02,9:57,Credit card,917.66,4.76,5.32,5.6,,0.0,53.0,51,Excellent,Face Wash
192-60-9281,A,Naypyitaw,Normal,Male,Electronic accessories,70.52,8,27.24,885.47,2021-01-07,19:25,cash,138.81,4.76,12.59,6.9,50.0,0.0,,48,Poor,Mouse
568-40-4524,B,Mandalay,Normal,FEMALE,Fashion accessories,74.29,10,42.07,322.52,2021-02-02,14:19,Ewallet,846.62,4.76,18.93,6.4,30.0,0.0,31.0,88,Poor,Sunglasses
697-55-1797,A,Mandalay,Normal,Female,Home and lifestyle,56.77,3,36.17,964.89,2021-01-09,10:45,Credit card,58.89,4.76,36.24,5.1,64.0,0.0,,99,Poor,Cushion
151-46-9108,C,Naypyitaw,Member,Male,Food and beverages,32.29,8,8.91,294.35,2021-04-02,10:45,Ewallet,396.59,4.76,40.13,8.6,,0.0,,88,Excellent,Snacks
711-93-8710,C,Yangon,Member,male,Home and lifestyle,39.51,5,21.26,753.01,2021-01-01,12:18,Ewallet,914.29,4.76,49.17,4.0,58.0,0.0,,17,Poor,Lamp
392-78-1133,C,Yangon,Normal,Male,Home and lifestyle,62.41,1,13.19,334.86,2021-01-07,9:51,Ewallet,65.96,4.76,48.24,4.1,36.0,0.0,23.0,16,Poor,Lamp
967-23-8060,A,Naypyitaw,Normal,male,Electronic accessories,84.06,3,,439.85,2021-02-02,16:34,cash,398.2,4.76,16.15,4.4,37.0,0.0,,46,EXCELLENT,Mouse
237-43-6992,A,Naypyitaw,Normal,FEMALE,Food and beverages,42.51,6,38.0,859.1,2021-01-02,14:06,cash,538.65,4.76,42.42,4.1,,0.0,,33,very good,Snacks
882-61-6995,C,Naypyitaw,Normal,Male,Fashion accessories,18.82,10,25.57,168.77,2021-01-08,15:39,Cash,859.59,4.76,13.71,8.9,,0.0,,76,very good,Scarf
146-61-1838,C,Yangon,Normal,Female,Food and beverages,74.05,6,3.07,247.7,2021-04-02,18:17,CASH,46.63,4.76,18.14,4.0,52.0,0.0,60.0,19,Poor,Snacks
683-81-4189,A,Mandalay,Member,Male,Electronic accessories,84.56,5,2.19,889.44,2021-01-07,18:30,Credit card,530.82,4.76,48.09,7.1,,0.0,41.0,4,Good,Headphones
471-80-5728,A,Mandalay,Member,male,Food and beverages,17.38,7,34.72,479.7,2021-04-02,9:33,Cash,278.91,4.76,5.07,,,0.0,29.0,28,Good,Juice
175-59-9261,A,Naypyitaw,Normal,male,Food and beverages,15.6,2,,490.34,2021-01-02,18:00,cash,796.88,4.76,49.96,4.3,,0.0,,52,Good,Tea
561-80-5582,A,Yangon,Normal,Female,Health and beauty,89.97,10,40.84,682.1,2021-08-02,14:49,cash,359.88,4.76,27.2,6.4,31.0,0.0,49.0,100,good,Toothpaste
945-89-2946,A,Naypyitaw,Normal,male,Health and beauty,52.86,10,20.64,553.44,2021-01-07,17:48,Cash,126.02,4.76,9.0,9.0,,0.0,39.0,76,good,Lotion
231-22-7453,B,Naypyitaw,Normal,male,Food and beverages,50.15,4,43.95,726.96,2021-03-02,12:27,Cash,233.72,4.76,16.57,4.8,20.0,0.0,,29,EXCELLENT,Tea
482-53-6990,B,Mandalay,Normal,male,Health and beauty,43.24,8,4.75,950.6,2021-01-07,15:35,CASH,541.78,4.76,5.98,7.8,23.0,0.0,52.0,6,Poor,Shampoo
873-28-4261,B,Naypyitaw,Member,Male,Food and beverages,57.36,2,35.47,794.92,2021-01-06,12:18,cash,526.45,4.76,34.29,6.6,,0.0,44.0,76,good,Tea
716-75-7576,A,Naypyitaw,Normal,Male,Electronic accessories,62.94,10,1.99,490.21,2021-08-02,17:09,Cash,541.1,4.76,41.48,7.7,,0.0,,97,EXCELLENT,Keyboard
612-15-1742,A,Naypyitaw,Member,Female,Fashion accessories,56.71,8,27.54,802.47,2021-01-01,15:34,CASH,834.94,4.76,33.74,4.1,64.0,0.0,22.0,10,good,Belt
139-27-6456,A,Yangon,Member,Female,Electronic accessories,45.53,4,5.68,341.55,2021-01-02,20:36,Ewallet,770.14,4.76,9.98,4.3,,0.0,29.0,91,very good,Power Bank
923-70-9508,C,Mandalay,Member,FEMALE,Home and lifestyle,33.73,3,20.17,496.72,2021-09-02,18:39,cash,333.49,4.76,23.2,5.0,,0.0,25.0,34,good,Table Cover
567-29-9446,C,Yangon,Normal,male,Electronic accessories,54.89,4,43.11,479.7,2021-01-02,15:10,CASH,310.71,4.76,1.19,5.4,38.0,0.0,,80,Poor,Mouse
243-51-6218,C,Naypyitaw,Normal,Female,Food and beverages,48.11,5,21.83,957.95,2021-01-04,15:38,cash,779.62,4.76,20.21,,38.0,0.0,21.0,7,Poor,Juice
266-60-5902,C,Naypyitaw,Normal,male,Health and beauty,49.61,9,15.81,441.51,2021-03-02,16:50,Cash,536.98,4.76,21.5,4.1,,0.0,41.0,12,Good,Toothpaste
707-53-9311,B,Naypyitaw,Member,Female,Fashion accessories,93.79,6,5.88,370.8,2021-01-06,9:33,CASH,599.35,4.76,40.65,4.9,,0.0,,86,Good,Sunglasses
948-75-9721,A,Yangon,Normal,FEMALE,Health and beauty,54.06,2,29.23,676.67,2021-01-06,12:34,Ewallet,707.94,4.76,46.81,9.7,49.0,0.0,25.0,42,EXCELLENT,Soap
601-82-5911,B,Mandalay,Normal,Female,Electronic accessories,97.59,2,22.05,460.19,2021-01-08,15:35,Ewallet,270.96,4.76,46.66,7.4,,0.0,56.0,18,Excellent,Keyboard
586-12-7035,A,Yangon,Normal,Male,Food and beverages,84.14,9,20.91,72.64,2021-01-08,17:33,cash,816.24,4.76,39.38,6.2,,0.0,,59,very good,Juice
439-96-2795,B,Yangon,Member,male,Fashion accessories,22.99,9,14.94,589.02,2021-01-03,19:36,Cash,945.26,4.76,47.68,7.4,41.0,0.0,39.0,30,good,Scarf
526-84-6040,C,Mandalay,Normal,Male,Sports and travel,21.44,3,25.82,984.45,2021-01-02,10:30,Cash,539.07,4.76,42.94,9.8,,0.0,,13,Excellent,Travel Pillow
915-98-1436,B,Yangon,Normal,Female,Home and lifestyle,74.0,3,49.66,780.78,2021-04-02,17:43,Cash,412.71,4.76,14.53,,,0.0,,90,Good,Cushion
711-70-5350,B,Naypyitaw,Member,Female,Fashion accessories,21.64,10,47.62,596.32,2021-09-02,19:41,cash,826.25,4.76,4.75,7.2,,0.0,34.0,14,good,Handbag
771-84-4728,A,Yangon,Member,FEMALE,Food and beverages,73.41,4,36.01,193.15,2021-08-02,16:50,Cash,43.4,4.76,46.4,,57.0,0.0,23.0,96,Good,Tea
838-16-8871,C,Mandalay,Normal,FEMALE,Electronic accessories,87.69,7,29.32,283.41,2021-06-02,18:04,Ewallet,881.42,4.76,44.09,6.8,61.0,0.0,,58,Poor,Headphones
274-77-7229,B,Naypyitaw,Member,FEMALE,Sports and travel,20.63,9,,774.49,2021-01-02,14:01,cash,441.31,4.76,44.31,9.7,,0.0,53.0,23,Good,Backpack
251-97-4968,A,Yangon,Normal,Female,Fashion accessories,29.14,2,22.91,629.84,2021-02-02,14:51,Cash,370.91,4.76,21.03,8.0,,0.0,31.0,23,Excellent,Scarf
132-83-2800,C,Mandalay,Normal,FEMALE,Health and beauty,52.6,9,6.34,554.06,2021-01-05,18:27,Credit card,41.71,4.76,27.74,5.6,,0.0,53.0,50,Excellent,Toothpaste
295-12-8225,C,Naypyitaw,Normal,Female,Electronic accessories,77.18,7,8.04,83.54,2021-01-03,11:23,CASH,30.58,4.76,26.02,9.7,51.0,0.0,,39,Poor,Charger
421-63-3481,A,Mandalay,Member,Female,Home and lifestyle,94.97,5,5.1,112.09,2021-07-02,16:54,Ewallet,72.25,4.76,42.37,,,0.0,41.0,8,EXCELLENT,Chair
522-98-4340,A,Mandalay,Member,male,Sports and travel,43.24,1,11.18,,2021-01-09,10:36,CASH,347.32,4.76,39.72,7.3,,0.0,,33,good,Travel Pillow
520-74-8726,A,Yangon,Normal,Male,Sports and travel,95.66,4,30.08,875.99,2021-05-02,16:57,CASH,389.15,4.76,15.38,8.2,26.0,20.16,9.0,62,EXCELLENT,Tent
993-17-3262,C,Yangon,Normal,male,Electronic accessories,64.14,1,20.76,135.45,2021-04-02,15:01,Ewallet,654.52,4.76,23.89,5.4,,0.0,,42,EXCELLENT,Charger
631-36-6325,A,Naypyitaw,Member,Male,Food and beverages,46.78,9,26.65,388.86,2021-01-04,20:38,Cash,123.68,4.76,4.95,,,0.0,,53,Good,Tea
778-71-9609,B,Mandalay,Normal,Male,Electronic accessories,20.88,9,38.27,960.06,2021-01-07,12:08,cash,847.52,4.76,8.82,7.8,,0.0,,73,very good,Power Bank
485-50-3837,A,Yangon,Member,Female,Sports and travel,61.46,4,25.18,112.72,2021-08-02,9:05,cash,746.27,4.76,3.94,7.3,24.0,0.0,,100,good,Backpack
570-78-6608,B,Naypyitaw,Normal,FEMALE,Health and beauty,13.63,5,37.29,349.73,2021-01-09,11:27,Credit card,357.42,4.76,11.18,7.8,,7.13,47.0,1,very good,Toothpaste
659-55-5331,B,Mandalay,Member,FEMALE,Home and lifestyle,23.8,3,2.79,474.29,2021-01-02,20:48,CASH,217.04,4.76,1.74,5.7,,0.0,,1,Poor,Curtain
724-71-4150,B,Mandalay,Normal,FEMALE,Health and beauty,43.43,9,30.34,216.46,2021-01-02,14:29,Credit card,868.27,4.76,21.23,5.7,,0.0,,81,Good,Toothpaste
352-45-5890,B,Yangon,Normal,male,Sports and travel,99.19,1,14.14,812.22,2021-04-02,19:33,cash,904.29,4.76,46.7,9.9,,0.0,,8,good,Backpack
330-48-5735,A,Yangon,Normal,FEMALE,Health and beauty,37.29,5,28.56,886.53,2021-01-09,18:35,cash,386.41,4.76,40.51,5.0,44.0,14.37,16.0,66,very good,Face Wash
821-36-9011,C,Yangon,Normal,Female,Food and beverages,53.73,5,25.49,162.52,2021-06-02,11:24,Ewallet,119.32,4.76,15.86,6.2,,0.0,51.0,34,good,Tea
424-71-6714,B,Naypyitaw,Member,FEMALE,Electronic accessories,81.21,1,12.55,439.2,2021-04-02,9:19,Credit card,270.17,4.76,28.72,7.7,25.0,0.0,,16,Excellent,Mouse
673-45-5715,A,Yangon,Member,FEMALE,Sports and travel,22.79,4,24.67,647.25,2021-01-04,10:35,cash,550.11,4.76,49.68,,,0.0,16.0,78,good,Water Bottle
224-83-9899,B,Yangon,Member,FEMALE,Home and lifestyle,63.07,4,37.24,317.17,2021-01-02,9:48,Credit card,789.43,4.76,48.7,6.3,,0.0,42.0,28,EXCELLENT,Cushion
488-60-6654,A,Naypyitaw,Member,male,Fashion accessories,14.38,1,46.14,286.92,2021-06-02,18:23,Ewallet,930.45,4.76,7.15,8.9,43.0,0.0,,27,very good,Belt
891-28-5758,B,Naypyitaw,Normal,Female,Home and lifestyle,90.48,10,4.8,948.13,2021-01-01,11:04,Ewallet,641.77,4.76,16.35,6.5,,0.0,,42,good,Cushion
143-46-2294,C,Mandalay,Member,FEMALE,Food and beverages,90.02,6,1.67,142.22,2021-01-02,16:23,Ewallet,855.43,4.76,14.32,7.3,,0.0,35.0,78,very good,Tea
454-66-5201,B,Yangon,Normal,Male,Fashion accessories,29.4,9,6.95,886.22,2021-07-02,14:32,Ewallet,300.65,4.76,11.26,,,0.0,45.0,67,Good,Scarf
865-71-4505,C,Yangon,Normal,male,Health and beauty,83.72,3,43.62,503.04,2021-08-02,14:07,Ewallet,442.92,4.76,3.63,,26.0,0.0,36.0,94,Excellent,Shampoo
306-78-5442,C,Naypyitaw,Normal,FEMALE,Health and beauty,53.99,10,44.39,606.87,2021-07-02,16:31,Ewallet,77.64,4.76,36.58,7.8,,0.0,,34,very good,Soap
675-99-5450,A,Yangon,Normal,FEMALE,Home and lifestyle,21.01,1,31.68,394.27,2021-01-04,16:18,Ewallet,730.28,4.76,44.06,9.4,,0.0,31.0,57,Good,Chair
240-23-4920,B,Naypyitaw,Member,male,Sports and travel,41.38,1,7.85,593.31,2021-01-01,20:05,CASH,870.86,4.76,37.94,4.8,,0.0,23.0,39,EXCELLENT,Backpack
348-16-9700,B,Naypyitaw,Normal,Male,Health and beauty,88.34,4,21.49,68.86,2021-01-07,19:47,Cash,869.28,4.76,27.84,10.0,,0.0,,20,Poor,Shampoo
331-91-4814,C,Yangon,Member,Male,Sports and travel,47.58,5,,688.17,2021-01-02,11:31,Cash,631.34,4.76,47.43,6.2,37.0,0.0,,20,very good,Water Bottle
153-22-7771,B,Mandalay,Member,male,Home and lifestyle,61.58,1,49.79,372.79,2021-06-02,13:24,CASH,518.35,4.76,8.39,,,27.4,12.0,73,good,Cushion
438-70-2647,A,Naypyitaw,Member,FEMALE,Sports and travel,60.92,10,44.13,401.47,2021-02-02,18:11,Credit card,179.04,4.76,17.48,8.1,,0.0,,68,Good,Sneakers
797-27-1084,C,Yangon,Member,male,Food and beverages,91.03,7,16.8,642.83,2021-01-02,10:06,Credit card,837.93,4.76,32.22,,,0.0,4.0,81,Poor,Coffee
663-30-7666,C,Mandalay,Member,male,Fashion accessories,80.32,5,28.63,920.93,2021-01-09,17:43,Ewallet,769.35,4.76,42.33,8.4,,0.0,,31,EXCELLENT,Watch
768-70-8822,A,Mandalay,Member,male,Home and lifestyle,52.77,10,15.22,938.28,2021-01-05,19:35,Credit card,58.73,4.76,30.63,6.5,,0.0,,97,very good,Curtain
766-35-5706,A,Mandalay,Normal,male,Fashion accessories,74.8,8,40.34,237.28,2021-01-02,11:17,CASH,610.54,4.76,37.81,5.9,,0.0,,82,good,Scarf
428-46-1969,A,Mandalay,Normal,Male,Sports and travel,64.51,5,19.19,327.73,2021-03-02,10:38,CASH,217.72,4.76,9.02,,31.0,0.0,,97,good,Sneakers
887-21-4804,B,Yangon,Member,male,Electronic accessories,78.58,7,24.13,797.25,2021-01-07,20:37,Ewallet,372.57,4.76,13.58,7.4,,0.0,60.0,41,Good,Mouse
647-14-3868,A,Yangon,Normal,FEMALE,Food and beverages,55.43,4,17.18,984.39,2021-09-02,15:08,Ewallet,662.9,4.76,39.5,5.1,49.0,9.62,29.0,78,Good,Snacks
527-32-1595,A,Yangon,Member,FEMALE,Sports and travel,51.48,7,49.81,640.77,2021-07-02,15:17,Ewallet,73.8,4.76,1.84,5.3,,0.0,,53,good,Travel Pillow
956-60-9116,C,Yangon,Member,Female,Home and lifestyle,50.49,8,9.05,992.12,2021-01-09,11:10,Credit card,279.67,4.76,20.58,5.8,,0.0,31.0,87,EXCELLENT,Cushion
290-47-1613,B,Mandalay,Member,Female,Sports and travel,50.42,3,24.22,290.08,2021-01-02,11:38,cash,301.98,4.76,34.86,4.3,,0.0,,53,Poor,Tent
109-48-2758,C,Mandalay,Member,male,Electronic accessories,87.97,3,9.78,982.93,2021-04-02,16:21,Cash,903.72,4.76,40.25,5.6,29.0,0.0,60.0,88,EXCELLENT,Keyboard
443-46-8444,C,Naypyitaw,Member,Female,Health and beauty,39.27,8,49.67,72.27,2021-09-02,17:37,cash,261.9,4.76,32.5,5.3,,0.0,,61,very good,Face Wash
756-79-9590,A,Mandalay,Normal,male,Sports and travel,81.98,3,,208.54,2021-05-02,10:28,Ewallet,583.34,4.76,5.31,5.9,,0.0,,100,Poor,Tent
605-27-9261,B,Mandalay,Member,Male,Fashion accessories,69.81,1,10.76,715.49,2021-01-09,9:51,CASH,893.09,4.76,7.06,9.5,29.0,0.0,7.0,61,good,Sunglasses
579-44-4159,A,Naypyitaw,Normal,Male,Home and lifestyle,46.87,3,23.47,996.35,2021-05-02,20:56,Credit card,391.92,4.76,33.86,5.9,42.0,0.0,,10,Good,Cushion
928-24-6417,C,Yangon,Normal,Male,Electronic accessories,30.95,10,31.62,309.19,2021-09-02,13:46,Ewallet,282.32,4.76,31.01,7.4,62.0,0.0,42.0,45,EXCELLENT,Keyboard
266-68-5215,B,Yangon,Normal,Male,Health and beauty,45.59,3,4.27,673.86,2021-01-01,20:23,Credit card,345.51,4.76,38.93,8.6,22.0,0.0,28.0,31,Good,Toothpaste
835-33-1230,C,Yangon,Normal,FEMALE,Fashion accessories,58.69,4,44.28,366.27,2021-01-06,13:58,Cash,418.18,4.76,27.79,7.8,40.0,0.0,,76,very good,Watch
854-53-5833,C,Yangon,Normal,Male,Sports and travel,96.23,7,1.69,878.44,2021-07-02,11:06,cash,860.2,4.76,4.94,6.6,18.0,0.0,,2,good,Travel Pillow
681-96-4164,B,Yangon,Normal,Male,Fashion accessories,90.1,9,14.93,60.14,2021-01-07,17:22,Ewallet,398.8,4.76,8.19,5.8,,0.0,50.0,21,very good,Sunglasses
279-88-7643,A,Naypyitaw,Member,FEMALE,Health and beauty,76.23,1,21.88,337.57,2021-01-09,19:18,cash,873.22,4.76,13.2,7.5,,0.0,,21,EXCELLENT,Toothpaste
946-64-9442,A,Naypyitaw,Normal,male,Sports and travel,68.13,7,19.0,496.61,2021-05-02,14:31,Ewallet,181.65,4.76,43.0,6.3,36.0,0.0,23.0,55,very good,Sneakers
435-21-7567,C,Yangon,Member,Female,Sports and travel,87.94,2,46.78,710.52,2021-02-02,9:20,Cash,894.8,4.76,22.02,5.4,,0.0,45.0,98,good,Travel Pillow
785-22-4027,A,Mandalay,Member,male,Food and beverages,73.65,1,32.44,406.38,2021-09-02,15:49,Cash,377.6,4.76,16.03,8.3,,18.0,2.0,20,Excellent,Coffee
243-71-6301,B,Mandalay,Member,male,Fashion accessories,61.48,2,30.04,536.96,2021-01-07,17:08,CASH,754.41,4.76,17.53,7.8,23.0,0.0,3.0,94,Poor,Scarf
354-10-5272,B,Mandalay,Normal,Female,Fashion accessories,81.65,10,11.61,453.29,2021-09-02,9:54,Cash,145.96,4.76,29.75,6.4,59.0,0.0,,38,good,Sunglasses
492-40-8319,A,Naypyitaw,Normal,Male,Health and beauty,73.67,1,28.62,175.72,2021-03-02,18:09,Credit card,327.72,4.76,15.09,6.2,,0.0,,59,Excellent,Face Wash
871-44-6400,A,Mandalay,Member,Male,Health and beauty,60.49,2,26.59,298.51,2021-04-02,11:54,cash,346.66,4.76,43.85,8.6,36.0,0.0,,93,Good,Soap
409-84-1187,C,Naypyitaw,Normal,Male,Electronic accessories,21.14,6,19.76,317.56,2021-09-02,14:31,cash,579.57,4.76,25.63,10.0,42.0,0.0,,99,Poor,Power Bank
367-93-6890,B,Yangon,Member,Male,Sports and travel,60.34,2,42.82,477.38,2021-01-02,9:45,Credit card,832.46,4.76,9.76,9.1,46.0,0.0,51.0,30,EXCELLENT,Sneakers
809-40-2017,A,Mandalay,Member,Female,Sports and travel,27.32,8,48.37,815.2,2021-04-02,18:01,Cash,155.97,4.76,4.17,4.5,33.0,0.0,,51,Good,Backpack
783-25-8625,A,Mandalay,Normal,Male,Fashion accessories,65.68,8,31.18,868.41,2021-01-01,20:03,Ewallet,887.84,4.76,26.32,9.1,,0.0,,41,Excellent,Watch
414-30-7642,A,Yangon,Normal,Male,Food and beverages,61.92,5,11.26,71.86,2021-07-02,10:40,Cash,736.67,4.76,29.75,4.6,57.0,0.0,,1,very good,Snacks
802-74-6095,C,Yangon,Member,Male,Health and beauty,14.76,3,,773.96,2021-01-06,15:14,cash,199.5,4.76,21.57,4.2,,0.0,4.0,5,EXCELLENT,Toothpaste
806-25-5833,B,Mandalay,Member,Female,Fashion accessories,61.32,9,11.61,218.25,2021-01-01,20:57,Credit card,816.7,4.76,2.14,6.9,,0.0,,92,very good,Watch
476-88-4618,C,Mandalay,Member,FEMALE,Electronic accessories,27.05,9,31.13,593.31,2021-01-05,14:26,Ewallet,144.89,4.76,20.85,9.1,23.0,0.0,38.0,25,very good,Keyboard
324-27-8834,B,Mandalay,Normal,Female,Health and beauty,52.83,1,24.3,133.02,2021-06-02,13:03,CASH,37.28,4.76,13.72,8.2,49.0,0.0,58.0,18,Excellent,Shampoo
256-68-7121,B,Mandalay,Normal,Male,Home and lifestyle,90.72,5,,736.95,2021-03-02,16:10,Credit card,247.04,4.76,38.93,5.3,44.0,0.0,10.0,77,very good,Curtain
525-99-9998,C,Mandalay,Member,Female,Electronic accessories,20.83,7,48.52,374.08,2021-01-08,12:52,Cash,887.32,4.76,18.02,5.3,,0.0,40.0,72,Excellent,Charger
582-78-4578,A,Naypyitaw,Member,male,Home and lifestyle,94.26,4,40.55,116.86,2021-06-02,11:17,CASH,625.71,4.76,5.82,6.4,,27.71,,2,Poor,Chair
880-41-2341,C,Mandalay,Member,male,Electronic accessories,26.18,7,24.11,967.36,2021-01-03,16:11,Credit card,301.3,4.76,5.94,5.1,60.0,0.0,27.0,73,Poor,Headphones
638-67-9653,A,Mandalay,Normal,FEMALE,Food and beverages,11.71,6,38.24,649.45,2021-05-02,17:10,Ewallet,759.68,4.76,3.14,4.8,59.0,0.0,,4,EXCELLENT,Coffee
820-56-2279,C,Naypyitaw,Member,Male,Sports and travel,80.81,4,20.27,681.69,2021-01-04,17:39,Cash,267.93,4.76,5.46,5.0,,0.0,20.0,90,good,Travel Pillow
677-24-2011,A,Yangon,Member,FEMALE,Health and beauty,32.08,7,35.61,103.36,2021-01-06,14:56,Cash,312.72,4.76,40.94,8.8,,0.0,45.0,81,Excellent,Toothpaste
948-80-9281,C,Yangon,Normal,male,Electronic accessories,73.51,2,42.09,922.1,2021-02-02,20:56,Ewallet,858.71,4.76,19.18,6.3,,0.0,,7,very good,Charger
307-83-9792,B,Yangon,Normal,FEMALE,Sports and travel,89.89,2,4.83,226.3,2021-09-02,13:00,cash,309.29,4.76,10.61,7.9,62.0,0.0,60.0,55,Good,Travel Pillow
253-31-6375,A,Naypyitaw,Normal,male,Fashion accessories,49.98,5,11.48,137.01,2021-03-02,9:05,Ewallet,295.49,4.76,37.74,6.6,,0.0,,38,Poor,Sunglasses
974-76-8239,C,Naypyitaw,Normal,male,Sports and travel,82.62,10,32.05,701.32,2021-01-07,16:33,cash,752.63,4.76,5.03,7.7,,14.33,,58,very good,Tent
219-97-4365,C,Yangon,Member,Female,Home and lifestyle,64.62,6,8.0,731.13,2021-01-07,19:58,Cash,372.58,4.76,36.58,5.3,,0.0,,52,EXCELLENT,Chair
